# COLUMN 1 : YEAR
# -----------------------------------
# COLUMN 2 : NCAR CSM1.4
# COLUMN 3 : Bern3D-LPJ (reference)
# COLUMN 4 : Bern2.5D-LPJ
# COLUMN 5 : CLIMBER2-LPJ
# COLUMN 6 : DCESS
# COLUMN 7 : GENIE (ensemble median)
# COLUMN 8 : LOVECLIM
# COLUMN 9 : MESMO
# COLUMN 10 : UVic2.9
# COLUMN 11 : Bern-SAR
# -----------------------------------
# COLUMN 12 : MULTI-MODEL MEAN
# COLUMN 13 : MULTI-MODEL STDEV
#                      
 5.0000000e-01   8.0984806e+01   1.3508796e+02   2.3366293e+01   1.4310096e+01   2.2120050e+02   1.3878632e+02   7.5344777e+01   7.6180013e+01   1.8346234e+02   1.5864645e+02   1.1073696e+02   6.4366129e+01  
 1.5000000e+00   1.1663854e+02   1.7949199e+02   5.9296444e+01   1.4108380e+02   2.6124864e+02   1.9234115e+02   1.1312023e+02   1.1785449e+02   2.3347260e+02   2.1684487e+02   1.6313928e+02   6.0466015e+01  
 2.5000000e+00   1.4738336e+02   2.1629456e+02   9.0180018e+01   2.0389402e+02   2.9504984e+02   2.3795137e+02   1.4418727e+02   1.5322966e+02   2.7277119e+02   2.6519732e+02   2.0261386e+02   6.3533403e+01  
 3.5000000e+00   1.7350707e+02   2.4559452e+02   1.1665565e+02   2.3015033e+02   3.2240418e+02   2.7572624e+02   1.6955766e+02   1.8212047e+02   3.0284780e+02   3.0387255e+02   2.3224365e+02   6.6007853e+01  
 4.5000000e+00   1.9644847e+02   2.7027919e+02   1.4103645e+02   2.4963303e+02   3.4544603e+02   3.0681925e+02   1.9198228e+02   2.0667139e+02   3.2796494e+02   3.3641341e+02   2.5726944e+02   6.7639749e+01  
 5.5000000e+00   2.1698836e+02   2.9218343e+02   1.6410176e+02   2.6932736e+02   3.6570548e+02   3.3349251e+02   2.1259577e+02   2.2836611e+02   3.5015495e+02   3.6515920e+02   2.7980749e+02   6.8742208e+01  
 6.5000000e+00   2.3525517e+02   3.1216807e+02   1.8544943e+02   2.8845245e+02   3.8394898e+02   3.5741319e+02   2.3157792e+02   2.4796437e+02   3.7004988e+02   3.9122601e+02   3.0035055e+02   6.9682185e+01  
 7.5000000e+00   2.5158720e+02   3.3061891e+02   2.0512409e+02   3.0617864e+02   4.0060343e+02   3.7937190e+02   2.4837543e+02   2.6587520e+02   3.8800703e+02   4.1522002e+02   3.1909619e+02   7.0672290e+01  
 8.5000000e+00   2.6658051e+02   3.4773993e+02   2.2363289e+02   3.2250657e+02   4.1597397e+02   3.9988594e+02   2.6402906e+02   2.8238176e+02   4.0435005e+02   4.3755551e+02   3.3646362e+02   7.1610345e+01  
 9.5000000e+00   2.8037447e+02   3.6371327e+02   2.4138447e+02   3.3769618e+02   4.3030095e+02   4.1932928e+02   2.7924018e+02   2.9772497e+02   4.1939074e+02   4.5853980e+02   3.5276943e+02   7.2455625e+01  
 1.0500000e+01   2.9317771e+02   3.7869496e+02   2.5856391e+02   3.5205925e+02   4.4378841e+02   4.3790551e+02   2.9391551e+02   3.1213015e+02   4.3340752e+02   4.7841690e+02   3.6820598e+02   7.3248447e+01  
 1.1500000e+01   3.0533146e+02   3.9287474e+02   2.7522861e+02   3.6575284e+02   4.5660509e+02   4.5554468e+02   3.0780815e+02   3.2576308e+02   4.4662438e+02   4.9737900e+02   3.8289120e+02   7.4015450e+01  
 1.2500000e+01   3.1692637e+02   4.0634745e+02   2.9141273e+02   3.7883202e+02   4.6882798e+02   4.7228504e+02   3.2092196e+02   3.3870025e+02   4.5913735e+02   5.1551482e+02   3.9689060e+02   7.4765251e+01  
 1.3500000e+01   3.2798385e+02   4.1917816e+02   3.0714868e+02   3.9133584e+02   4.8051063e+02   4.8821037e+02   3.3332567e+02   3.5099775e+02   4.7101019e+02   5.3288723e+02   4.1025884e+02   7.5504507e+01  
 1.4500000e+01   3.3853271e+02   4.3142905e+02   3.2246564e+02   4.0330347e+02   4.9170462e+02   5.0340240e+02   3.4508696e+02   3.6271047e+02   4.8230405e+02   5.4955712e+02   4.2304965e+02   7.6239538e+01  
 1.5500000e+01   3.4860697e+02   4.4315784e+02   3.3738769e+02   4.1477505e+02   5.0245866e+02   5.1793918e+02   3.5627345e+02   3.7389147e+02   4.9307637e+02   5.6558237e+02   4.3531491e+02   7.6975871e+01  
 1.6500000e+01   3.5824297e+02   4.5441702e+02   3.5193441e+02   4.2579131e+02   5.1281788e+02   5.3189402e+02   3.6695018e+02   3.8459123e+02   5.0337998e+02   5.8101715e+02   4.4710362e+02   7.7718147e+01  
 1.7500000e+01   3.6747660e+02   4.6525379e+02   3.6612336e+02   4.3639233e+02   5.2282327e+02   5.4533471e+02   3.7717840e+02   3.9485674e+02   5.1326262e+02   5.9591140e+02   4.5846132e+02   7.8469935e+01  
 1.8500000e+01   3.7634096e+02   4.7571033e+02   3.7997155e+02   4.4661631e+02   5.3251153e+02   5.5832278e+02   3.8701257e+02   4.0473090e+02   5.2276684e+02   6.1031057e+02   4.6942943e+02   7.9233995e+01  
 1.9500000e+01   3.8486617e+02   4.8582400e+02   3.9349702e+02   4.5649873e+02   5.4191501e+02   5.7091312e+02   3.9649767e+02   4.1425230e+02   5.3193028e+02   6.2425561e+02   4.8004499e+02   8.0012445e+01  
 2.0500000e+01   3.9307952e+02   4.9562711e+02   4.0671924e+02   4.6607170e+02   5.5106190e+02   5.8315394e+02   4.0566572e+02   4.2345524e+02   5.4078600e+02   6.3778307e+02   4.9034034e+02   8.0807225e+01  
 2.1500000e+01   4.0100557e+02   5.0514718e+02   4.1965778e+02   4.7536355e+02   5.5997654e+02   5.9508699e+02   4.1453742e+02   4.3236980e+02   5.4936303e+02   6.5092544e+02   5.0034333e+02   8.1620252e+01  
 2.2500000e+01   4.0866874e+02   5.1440768e+02   4.3233138e+02   4.8439780e+02   5.6867980e+02   6.0674768e+02   4.2312741e+02   4.4102205e+02   5.5768680e+02   6.6371144e+02   5.1007808e+02   8.2452868e+01  
 2.3500000e+01   4.1609233e+02   5.2342873e+02   4.4475742e+02   4.9319380e+02   5.7718948e+02   6.1816541e+02   4.3144710e+02   4.4943451e+02   5.6577957e+02   6.7616642e+02   5.1956548e+02   8.3305821e+01  
 2.4500000e+01   4.2329651e+02   5.3222770e+02   4.5695135e+02   5.0176839e+02   5.8552077e+02   6.2936369e+02   4.3950721e+02   4.5762666e+02   5.7366085e+02   6.8831277e+02   5.2882359e+02   8.4179353e+01  
 2.5500000e+01   4.3029815e+02   5.4081951e+02   4.6892630e+02   5.1013744e+02   5.9368661e+02   6.4036015e+02   4.4732161e+02   4.6561534e+02   5.8134774e+02   7.0017030e+02   5.3786831e+02   8.5072854e+01  
 2.6500000e+01   4.3711140e+02   5.4921736e+02   4.8069285e+02   5.1831623e+02   6.0169812e+02   6.5116674e+02   4.5491025e+02   4.7341509e+02   5.8885522e+02   7.1175659e+02   5.4671398e+02   8.5984562e+01  
 2.7500000e+01   4.4374913e+02   5.5743312e+02   4.9225883e+02   5.2631930e+02   6.0956490e+02   6.6179014e+02   4.6229935e+02   4.8103865e+02   5.9619648e+02   7.2308733e+02   5.5537372e+02   8.6911431e+01  
 2.8500000e+01   4.5022345e+02   5.6547752e+02   5.0362943e+02   5.3416010e+02   6.1729532e+02   6.7223263e+02   4.6951759e+02   4.8849720e+02   6.0338323e+02   7.3417656e+02   5.6385930e+02   8.7849591e+01  
 2.9500000e+01   4.5654413e+02   5.7336034e+02   5.1480771e+02   5.4185081e+02   6.2489678e+02   6.8249336e+02   4.7659129e+02   4.9580045e+02   6.1042589e+02   7.4503697e+02   5.7218077e+02   8.8795214e+01  
 3.0500000e+01   4.6271938e+02   5.8109064e+02   5.2579547e+02   5.4940162e+02   6.3237589e+02   6.9257014e+02   4.8354188e+02   5.0295687e+02   6.1733381e+02   7.5568005e+02   5.8034658e+02   8.9744915e+01  
 3.1500000e+01   4.6875742e+02   5.8867721e+02   5.3659338e+02   5.5682101e+02   6.3973860e+02   7.0246139e+02   4.9038658e+02   5.0997379e+02   6.2411537e+02   7.6611628e+02   5.8836410e+02   9.0695747e+01  
 3.2500000e+01   4.7466628e+02   5.9612875e+02   5.4720102e+02   5.6411577e+02   6.4699034e+02   7.1216801e+02   4.9713841e+02   5.1685764e+02   6.3077810e+02   7.7635528e+02   5.9623996e+02   9.1645485e+01  
 3.3500000e+01   4.8045413e+02   6.0345366e+02   5.5761817e+02   5.7129094e+02   6.5413612e+02   7.2169397e+02   5.0380700e+02   5.2361415e+02   6.3732872e+02   7.8640591e+02   6.0398028e+02   9.2592533e+01  
 3.4500000e+01   4.8612804e+02   6.1065965e+02   5.6784645e+02   5.7834996e+02   6.6118056e+02   7.3104563e+02   5.1039985e+02   5.3024870e+02   6.4377334e+02   7.9627636e+02   6.1159085e+02   9.3535828e+01  
 3.5500000e+01   4.9169553e+02   6.1775340e+02   5.7789052e+02   5.8529507e+02   6.6812800e+02   7.4023106e+02   5.1692322e+02   5.3676643e+02   6.5011745e+02   8.0597425e+02   6.1907749e+02   9.4474418e+01  
 3.6500000e+01   4.9716457e+02   6.2474015e+02   5.8775890e+02   5.9212824e+02   6.7498247e+02   7.4925927e+02   5.2338130e+02   5.4317227e+02   6.5636603e+02   8.1550665e+02   6.2644599e+02   9.5407481e+01  
 3.7500000e+01   5.0254320e+02   6.3162315e+02   5.9746394e+02   5.9885140e+02   6.8174780e+02   7.5813968e+02   5.2977601e+02   5.4947077e+02   6.6252355e+02   8.2488021e+02   6.3370197e+02   9.6334392e+01  
 3.8500000e+01   5.0783944e+02   6.3840370e+02   6.0702022e+02   6.0546713e+02   6.8842758e+02   7.6688188e+02   5.3610777e+02   5.5566602e+02   6.6859393e+02   8.3410112e+02   6.4085088e+02   9.7254728e+01  
 3.9500000e+01   5.1306141e+02   6.4508157e+02   6.1644234e+02   6.1197966e+02   6.9502519e+02   7.7549570e+02   5.4237609e+02   5.6176186e+02   6.7458059e+02   8.4317521e+02   6.4789796e+02   9.8168235e+01  
 4.0500000e+01   5.1821486e+02   6.5165611e+02   6.2574314e+02   6.1839467e+02   7.0154386e+02   7.8399124e+02   5.4858001e+02   5.6776211e+02   6.8048657e+02   8.5210797e+02   6.5484805e+02   9.9075171e+01  
