# COLUMN 1 : YEAR
# -----------------------------------
# COLUMN 2 : NCAR CSM1.4
# COLUMN 3 : Bern3D-LPJ (reference)
# COLUMN 4 : Bern2.5D-LPJ
# COLUMN 5 : CLIMBER2-LPJ
# COLUMN 6 : DCESS
# COLUMN 7 : GENIE (ensemble median)
# COLUMN 8 : LOVECLIM
# COLUMN 9 : MESMO
# COLUMN 10 : UVic2.9
# COLUMN 11 : Bern-SAR
# -----------------------------------
# COLUMN 12 : MULTI-MODEL MEAN
# COLUMN 13 : MULTI-MODEL STDEV
#                      
 5.0000000e-01   1.0791773e+00   9.8461947e-01   9.7952822e-01   1.0021772e+00   9.7548337e-01   9.5455147e-01   9.4697374e-01   9.6509603e-01   9.7379846e-01   9.6378684e-01   9.8251921e-01   3.5451777e-02  
 1.5000000e+00   2.0609423e+00   1.9439375e+00   1.9197168e+00   1.9490164e+00   1.9107053e+00   1.8978659e+00   1.8908677e+00   1.9195401e+00   1.9131435e+00   1.8960833e+00   1.9301819e+00   4.7209423e-02  
 2.5000000e+00   3.0223220e+00   2.8919152e+00   2.8492804e+00   2.8819758e+00   2.8357837e+00   2.8319188e+00   2.8245423e+00   2.8703486e+00   2.8410062e+00   2.8165182e+00   2.8665611e+00   5.7030808e-02  
 3.5000000e+00   3.9640000e+00   3.8263342e+00   3.7667304e+00   3.7979620e+00   3.7481024e+00   3.7551774e+00   3.7448837e+00   3.8164748e+00   3.7547248e+00   3.7219952e+00   3.7896385e+00   6.6161287e-02  
 4.5000000e+00   4.8920057e+00   4.7498802e+00   4.6744177e+00   4.6996670e+00   4.6492141e+00   4.6692508e+00   4.6529689e+00   4.7583046e+00   4.6562851e+00   4.6142317e+00   4.7016226e+00   7.6410558e-02  
 5.5000000e+00   5.8091087e+00   5.6652529e+00   5.5744112e+00   5.5900198e+00   5.5409295e+00   5.5768645e+00   5.5499646e+00   5.6963974e+00   5.5478450e+00   5.4952304e+00   5.6046024e+00   8.8342704e-02  
 6.5000000e+00   6.7163498e+00   6.5741139e+00   6.4682285e+00   6.4704024e+00   6.4244383e+00   6.4811892e+00   6.4361169e+00   6.6311899e+00   6.4308457e+00   6.3662810e+00   6.4999156e+00   1.0208027e-01  
 7.5000000e+00   7.6142790e+00   7.4775323e+00   7.3570377e+00   7.3415568e+00   7.3005426e+00   7.3820749e+00   7.3116586e+00   7.5630163e+00   7.3063140e+00   7.2282370e+00   7.3882249e+00   1.1775941e-01  
 8.5000000e+00   8.5035457e+00   8.3762147e+00   8.2415518e+00   8.2041811e+00   8.1698647e+00   8.2790240e+00   8.1775168e+00   8.4921421e+00   8.1750901e+00   8.0817593e+00   8.2700890e+00   1.3543181e-01  
 9.5000000e+00   9.3846973e+00   9.2706690e+00   9.1218619e+00   9.0591632e+00   9.0329265e+00   9.1720763e+00   9.0349018e+00   9.4187898e+00   9.0379112e+00   8.9274064e+00   9.1460403e+00   1.5502613e-01  
 1.0500000e+01   1.0258406e+01   1.0161485e+01   9.9977245e+00   9.9070138e+00   9.8902027e+00   1.0060935e+01   9.8844674e+00   1.0343158e+01   9.8954806e+00   9.7656913e+00   1.0016456e+01   1.7649177e-01  
 1.1500000e+01   1.1125296e+01   1.1049168e+01   1.0869030e+01   1.0748064e+01   1.0742114e+01   1.0944724e+01   1.0726609e+01   1.1265423e+01   1.0748442e+01   1.0597074e+01   1.0881594e+01   1.9973146e-01  
 1.2500000e+01   1.1985633e+01   1.1933966e+01   1.1735947e+01   1.1582524e+01   1.1588902e+01   1.1823522e+01   1.1561512e+01   1.2185684e+01   1.1597142e+01   1.1421826e+01   1.1741666e+01   2.2465250e-01  
 1.3500000e+01   1.2839592e+01   1.2816064e+01   1.2598704e+01   1.2410571e+01   1.2430762e+01   1.2697686e+01   1.2389313e+01   1.3104019e+01   1.2441849e+01   1.2240173e+01   1.2596873e+01   2.5119138e-01  
 1.4500000e+01   1.3687345e+01   1.3695643e+01   1.3457517e+01   1.3232383e+01   1.3267884e+01   1.3567550e+01   1.3210161e+01   1.4020507e+01   1.3282826e+01   1.3052332e+01   1.3447415e+01   2.7930124e-01  
 1.5500000e+01   1.4529061e+01   1.4572879e+01   1.4312587e+01   1.4048135e+01   1.4100453e+01   1.4433409e+01   1.4024230e+01   1.4935220e+01   1.4120321e+01   1.3858515e+01   1.4293481e+01   3.0894413e-01  
 1.6500000e+01   1.5364909e+01   1.5447939e+01   1.5164091e+01   1.4857999e+01   1.4928646e+01   1.5295521e+01   1.4831717e+01   1.5848229e+01   1.4954570e+01   1.4658928e+01   1.5135255e+01   3.4008665e-01  
 1.7500000e+01   1.6195058e+01   1.6320980e+01   1.6012182e+01   1.5662139e+01   1.5752630e+01   1.6154101e+01   1.5632838e+01   1.6759599e+01   1.5785791e+01   1.5453763e+01   1.5972908e+01   3.7269741e-01  
 1.8500000e+01   1.7019678e+01   1.7192149e+01   1.6856987e+01   1.6460713e+01   1.6572562e+01   1.7009326e+01   1.6427825e+01   1.7669391e+01   1.6614185e+01   1.6243202e+01   1.6806602e+01   4.0674547e-01  
 1.9500000e+01   1.7838937e+01   1.8061582e+01   1.7698608e+01   1.7253865e+01   1.7388591e+01   1.7861341e+01   1.7216912e+01   1.8577661e+01   1.7439932e+01   1.7027419e+01   1.7636485e+01   4.4220028e-01  
 2.0500000e+01   1.8653006e+01   1.8929400e+01   1.8537128e+01   1.8041731e+01   1.8200853e+01   1.8710264e+01   1.8000311e+01   1.9484457e+01   1.8263195e+01   1.7806573e+01   1.8462692e+01   4.7903308e-01  
 2.1500000e+01   1.9462051e+01   1.9795708e+01   1.9372613e+01   1.8824429e+01   1.9009477e+01   1.9556195e+01   1.8778205e+01   2.0389825e+01   1.9084119e+01   1.8580813e+01   1.9285343e+01   5.1721782e-01  
 2.2500000e+01   2.0266239e+01   2.0660594e+01   2.0205117e+01   1.9602070e+01   1.9814579e+01   2.0399223e+01   1.9550746e+01   2.1293807e+01   1.9902830e+01   1.9350279e+01   2.0104549e+01   5.5673066e-01  
 2.3500000e+01   2.1065728e+01   2.1524128e+01   2.1034685e+01   2.0374759e+01   2.0616272e+01   2.1239439e+01   2.0318074e+01   2.2196440e+01   2.0719443e+01   2.0115102e+01   2.0920407e+01   5.9754816e-01  
 2.4500000e+01   2.1860664e+01   2.2386362e+01   2.1861355e+01   2.1142604e+01   2.1414657e+01   2.2076937e+01   2.1080320e+01   2.3097758e+01   2.1534056e+01   2.0875401e+01   2.1733011e+01   6.3964575e-01  
 2.5500000e+01   2.2651184e+01   2.3247332e+01   2.2685163e+01   2.1905723e+01   2.2209831e+01   2.2911828e+01   2.1837622e+01   2.3997791e+01   2.2346759e+01   2.1631292e+01   2.2542453e+01   6.8299696e-01  
 2.6500000e+01   2.3437411e+01   2.4107068e+01   2.3506143e+01   2.2664245e+01   2.3001884e+01   2.3744246e+01   2.2590133e+01   2.4896567e+01   2.3157629e+01   2.2382881e+01   2.3348821e+01   7.2757291e-01  
 2.7500000e+01   2.4219456e+01   2.4965590e+01   2.4324324e+01   2.3418304e+01   2.3790901e+01   2.4574350e+01   2.3338035e+01   2.5794111e+01   2.3966736e+01   2.3130269e+01   2.4152208e+01   7.7334217e-01  
 2.8500000e+01   2.4997422e+01   2.5822921e+01   2.5139732e+01   2.4168036e+01   2.4576961e+01   2.5402327e+01   2.4081532e+01   2.6690449e+01   2.4774143e+01   2.3873550e+01   2.4952708e+01   8.2027194e-01  
 2.9500000e+01   2.5771404e+01   2.6679088e+01   2.5952389e+01   2.4913573e+01   2.5360140e+01   2.6228397e+01   2.4820838e+01   2.7585602e+01   2.5579907e+01   2.4612816e+01   2.5750415e+01   8.6833068e-01  
 3.0500000e+01   2.6541489e+01   2.7534119e+01   2.6762309e+01   2.5655039e+01   2.6140511e+01   2.7052799e+01   2.5556155e+01   2.8479592e+01   2.6384078e+01   2.5348153e+01   2.6545424e+01   9.1749073e-01  
 3.1500000e+01   2.7307761e+01   2.8388051e+01   2.7569508e+01   2.6392545e+01   2.6918141e+01   2.7875786e+01   2.6287655e+01   2.9372437e+01   2.7186705e+01   2.6079641e+01   2.7337823e+01   9.6773001e-01  
 3.2500000e+01   2.8070297e+01   2.9240923e+01   2.8373993e+01   2.7126188e+01   2.7693097e+01   2.8697599e+01   2.7015476e+01   3.0264157e+01   2.7987831e+01   2.6807361e+01   2.8127692e+01   1.0190320e+00  
